word,rarity,avg_sub_len,count_ge3,count_ge4,count_ge5,easy_valid_count,medium_valid_count,hard_valid_count
equine,3,3.85714,7,5,1,1,3,5
erased,3,3.78873,71,43,13,17,48,42
eraser,3,3.7907,43,25,9,9,29,25
ernest,3,4.13043,69,54,24,15,38,51
eroded,3,3.65714,35,19,4,6,20,19
erotic,3,3.63934,61,32,7,11,38,32
errand,3,3.72222,54,31,8,17,35,29
errant,3,3.64407,59,32,6,19,41,30
erupts,3,3.86076,79,50,18,19,50,46
escrow,3,3.77419,62,34,14,13,42,34
eskimo,3,3.62222,45,24,4,6,20,23
esprit,3,3.96,100,71,25,29,64,68
esteem,3,3.90476,21,14,5,7,11,12
esters,3,4.075,40,29,14,7,23,28
esther,3,4.08065,62,45,22,15,35,40
etched,3,3.65217,23,13,2,4,15,13
euclid,3,3.5641,39,19,3,8,25,19
eugene,3,3.33333,9,3,0,3,6,3
eulogy,3,3.48837,43,18,3,7,22,18
eunice,3,3.75,12,7,2,2,7,6
eunuch,3,3.28571,7,2,0,0,7,2
eureka,3,3.35135,37,11,2,3,16,11
europa,3,3.47273,55,23,3,16,37,23
evaded,3,3.76,25,15,4,6,17,14
evelyn,3,3.53846,26,12,2,4,17,11
evenly,3,3.53846,26,12,2,4,17,11
evoked,3,3.36842,19,6,1,1,11,6
evokes,3,3.47826,23,10,1,3,8,10
evolve,3,3.35714,14,5,0,5,9,4
exceed,3,3.5,4,2,0,0,4,2
excels,3,3.65,20,11,2,6,16,10
excise,3,3.5,14,6,1,5,11,6
excite,3,3.66667,15,8,2,3,10,8
exempt,3,3.66667,12,7,1,4,8,6
exerts,3,4.05,40,28,14,6,22,27
exhale,3,3.52632,19,10,0,3,16,10
exiled,3,3.58333,24,11,3,6,17,11
exiles,3,3.58621,29,15,2,8,22,14
exited,3,3.64706,17,9,2,8,12,9
exodus,3,3.35484,31,10,1,8,21,8
exotic,3,3.5,22,10,1,5,15,10
expend,3,3.47059,17,8,0,5,12,6
expire,3,3.38095,21,7,1,5,15,7
expiry,3,3.57576,33,15,4,5,16,15
expose,3,3.57692,26,13,2,3,15,13
extant,3,3.54545,33,17,1,10,24,15
extort,3,3.72,25,13,5,3,15,12
extras,3,3.76829,82,49,14,27,56,45
eyeing,3,3.5,26,10,3,3,12,10
eyelid,3,3.5,36,16,2,8,24,16
fabian,3,3.48,25,11,1,4,14,11
fabled,3,3.58621,58,31,3,12,43,28
fables,3,3.71875,64,38,8,11,44,34
facade,3,3.7,20,11,3,5,15,10
facets,3,3.79688,64,41,10,25,51,35
fading,3,3.40476,42,17,0,9,28,16
faeces,3,3.69565,23,12,4,13,21,9
faerie,3,3.60465,43,21,5,10,27,19
faggot,3,3.29167,24,6,1,5,16,6
fairer,3,3.82222,45,26,11,10,25,25
faiths,3,3.66667,63,34,8,19,45,32
faking,3,3.5,34,16,1,6,21,15
falcon,3,3.62162,37,19,4,6,22,19
fallow,3,3.59375,32,17,2,8,20,14
falter,3,3.77528,89,54,15,27,63,47
famine,3,3.58824,51,26,4,14,35,21
fandom,3,3.5,42,18,3,8,30,17
fanned,3,3.45161,31,12,2,9,24,12
farmed,3,3.71875,64,35,11,22,49,33
farrow,3,3.3913,23,8,1,6,13,8
farted,3,3.78824,85,51,16,26,62,46
fascia,3,3.70588,17,9,3,0,9,9
fasten,3,3.73171,82,51,9,23,54,46
fathom,3,3.35,40,13,1,7,27,13
fatima,3,3.54839,31,12,5,4,22,12
fatter,3,3.71429,56,32,8,16,43,30
faucet,3,3.46341,41,17,2,14,28,15
faults,3,3.69388,49,27,7,8,28,25
faulty,3,3.39286,28,8,3,5,15,8
favors,3,3.625,32,15,5,3,21,15
feared,3,3.71698,53,30,8,16,39,28
feasts,3,3.87273,55,36,12,16,37,33
fedora,3,3.60811,74,36,9,16,52,34
feeble,3,3.5,12,5,1,5,9,4
feeder,3,3.69565,23,13,3,8,16,12
feisty,3,3.60465,43,21,5,10,22,20
feline,3,3.54054,37,18,2,9,24,14
felled,3,3.5,22,11,0,9,18,10
feller,3,3.59091,22,11,2,5,16,9
felons,3,3.64151,53,29,5,11,31,26
felony,3,3.425,40,14,3,4,27,13
fenced,3,3.44444,18,7,1,7,16,6
fences,3,3.80952,21,12,5,8,12,11
fender,3,3.675,40,24,3,11,27,22
fennel,3,3.27273,11,3,0,3,9,2
fergus,3,3.53488,43,20,3,6,27,19
ferret,3,3.70833,24,14,3,5,15,13
fervor,3,3.52632,19,8,2,4,12,7
fester,3,4.03704,54,40,16,9,30,38
fetish,3,3.67308,52,28,7,16,35,26
feudal,3,3.55319,47,24,2,10,30,22
fevers,3,3.85294,34,22,7,10,26,20
fewest,3,3.78788,33,20,6,9,18,19
fiasco,3,3.64286,28,15,3,1,13,15
fibers,3,3.82143,56,35,11,7,31,34
fickle,3,3.64706,34,19,3,5,17,17
fiddle,3,3.67568,37,19,6,13,24,16
fiends,3,3.71212,66,38,9,13,42,34
fierce,3,3.5,28,13,1,6,19,11
fiesta,3,3.66667,75,41,9,19,51,37
fifths,3,3.75,24,14,4,11,21,13
figaro,3,3.35556,45,15,1,7,30,15
fijian,3,3.5,12,6,0,3,8,6
filler,3,3.69444,36,20,5,8,21,18
fillet,3,3.6,40,22,2,16,26,18
filthy,3,3.73333,15,8,3,7,9,8
finder,3,3.74194,62,37,9,13,40,34
finely,3,3.53488,43,20,3,7,25,17
finite,3,3.57143,28,13,3,6,13,12
firmer,3,3.80645,31,19,6,2,15,18
firsts,3,3.77419,31,18,6,8,23,17
fished,3,3.59091,44,21,5,10,27,20
fishes,3,3.46154,26,11,1,3,14,11
fitter,3,3.79487,39,24,7,5,19,23
flabby,3,3.4,20,8,0,5,12,7
flakes,3,3.79365,63,38,12,14,37,36
flange,3,3.75,56,33,9,10,36,33
flanks,3,3.56667,30,13,4,5,17,12
flared,3,3.67647,68,38,8,19,50,34
flares,3,3.81013,79,49,15,19,59,46
flashy,3,3.51351,37,16,3,9,26,15
flatly,3,3.52381,21,8,3,8,17,7
flaunt,3,3.54348,46,22,3,8,22,22
flawed,3,3.53704,54,26,3,10,36,24
fleece,3,3.44444,9,4,0,3,7,3
fleets,3,3.95918,49,36,11,17,31,31
fleshy,3,3.46154,26,10,2,9,16,9
fleury,3,3.61538,39,18,6,5,22,18
flexed,3,3.45,20,9,0,8,16,8
flicks,3,3.8,20,12,4,3,12,12
fliers,3,3.80882,68,43,12,14,41,40
flimsy,3,3.66667,24,11,5,4,14,10
flinch,3,3.66667,15,7,3,2,9,7
flirts,3,3.76316,38,22,7,11,28,20
flirty,3,3.63158,19,9,3,6,11,9
floats,3,3.72308,65,37,10,13,46,33
flocks,3,3.65,20,9,4,4,13,9
floods,3,3.78788,33,20,6,8,18,19
floppy,3,3.55556,18,7,3,2,10,7
floral,3,3.55882,34,17,2,6,23,16
flores,3,3.76271,59,35,10,11,34,32
flowed,3,3.47273,55,24,2,13,34,24
fluent,3,3.46154,39,16,2,9,21,14
fluffy,3,4,6,4,2,1,3,4
fluids,3,3.48148,27,11,2,1,16,11
flurry,3,3.83333,12,6,4,2,6,6
flutes,3,3.72549,51,30,7,10,28,27
flyers,3,3.57895,38,17,5,5,21,16
fodder,3,3.51351,37,17,2,8,22,17
foetus,3,3.53488,43,19,4,6,25,19
foiled,3,3.64706,68,37,7,15,39,35
folded,3,3.44118,34,14,1,8,20,14
folder,3,3.56667,60,29,5,16,38,27
fondly,3,3.56,25,11,3,5,13,10
foodie,3,3.27273,22,6,0,3,12,5
fooled,3,3.48718,39,18,1,10,23,17
footed,3,3.2963,27,8,0,7,18,7
footer,3,3.53846,39,18,3,8,24,18
forage,3,3.53846,65,30,5,12,44,30
forbid,3,3.35897,39,13,1,10,20,13
forego,3,3.52941,34,15,3,4,23,15
forged,3,3.58929,56,26,7,10,35,26
forked,3,3.46341,41,18,1,8,24,18
forums,3,3.55263,38,16,5,11,25,13
fossil,3,3.72414,29,17,4,3,20,16
fouled,3,3.44231,52,21,2,12,29,21
fowler,3,3.6,50,24,6,13,30,22
framed,3,3.71875,64,35,11,22,49,33
franco,3,3.52174,46,20,4,11,30,20
francs,3,3.66667,27,13,5,10,21,12
franks,3,3.57576,33,15,4,9,18,14
frauds,3,3.5,44,19,3,5,21,19
frayed,3,3.66667,72,37,11,18,48,34
frazer,3,3.59259,27,13,3,7,19,13
freaks,3,3.78571,70,42,13,14,42,41
freaky,3,3.58929,56,27,6,11,34,26
freddy,3,3.45455,22,9,1,4,18,9
frenzy,3,3.27778,18,4,1,0,11,4
fresco,3,3.58696,46,22,5,8,30,21
fresno,3,3.67241,58,31,8,10,33,30
friars,3,3.67857,28,14,5,5,20,14
frieda,3,3.76923,78,45,15,22,52,42
frieze,3,3.5,24,10,2,3,14,8
fright,3,3.88889,27,17,7,6,16,15
frigid,3,3.5,14,6,1,4,8,6
frills,3,3.70588,17,9,3,4,12,9
fringe,3,3.76,50,28,10,7,25,26
frisky,3,3.63158,19,9,3,5,13,8
fronts,3,3.7027,37,20,6,12,27,18
frosty,3,3.77778,45,26,9,10,24,24
frugal,3,3.61702,47,24,5,4,19,24
fruity,3,3.58333,24,11,3,4,14,11
frying,3,3.55,20,9,2,2,11,9
fueled,3,3.57576,33,16,3,10,21,15
fulfil,3,3.375,8,3,0,3,5,2
fuller,3,3.5,28,12,2,5,14,11
fumble,3,3.51852,27,11,3,2,13,10
fuming,3,3.27273,22,4,2,4,16,4
fungal,3,3.5641,39,20,2,6,23,20
fungus,3,3.5,14,7,0,4,10,7
funnel,3,3.25,16,4,0,2,8,4
fusing,3,3.65714,35,18,5,9,27,16
futile,3,3.58491,53,26,5,12,30,23
gables,3,3.67089,79,45,8,16,58,43
gadget,3,3.52778,36,16,3,11,24,15
gaelic,3,3.73469,49,28,8,8,29,28
gagged,3,3.5625,16,7,2,3,11,7
gaggle,3,3.4,15,6,0,3,12,6
galley,3,3.67568,37,19,6,8,26,18
gallic,3,3.74074,27,15,5,4,16,14
gallon,3,3.7381,42,24,7,7,23,21
gallop,3,3.57143,35,18,2,7,24,17
galore,3,3.75789,95,55,17,18,60,51
gambia,3,3.48649,37,16,2,3,23,16
gambit,3,3.31818,44,12,2,7,32,12
gamble,3,3.69118,68,38,9,13,50,36
gander,3,3.75556,90,54,14,25,58,51
gaping,3,3.61765,34,17,4,9,21,16
garlic,3,3.67391,46,25,6,9,29,24
garner,3,3.65306,49,26,6,14,29,24
garnet,3,3.76471,102,62,16,29,63,58
garret,3,3.62963,54,26,8,19,36,24
garter,3,3.62963,54,26,8,19,36,24
garvey,3,3.6,55,28,5,19,39,25
gasket,3,3.68182,66,38,7,24,41,33
gasped,3,3.68182,66,36,9,11,41,35
gassed,3,3.56757,37,17,4,8,24,17
gators,3,3.77778,90,56,14,12,54,54
gauges,3,3.57143,28,12,4,10,18,12
gazebo,3,3.33333,33,11,0,5,20,11
gazing,3,3.5,24,11,1,5,16,11
geared,3,3.73438,64,37,10,18,42,36
geezer,3,3.16667,12,2,0,0,7,2
geisha,3,3.375,40,14,1,8,25,14
gemini,3,3.56,25,11,3,5,14,10
genera,3,3.80952,63,37,14,17,35,34
genial,3,3.96,100,68,28,14,57,67
genome,3,3.51613,31,13,3,6,20,12
genres,3,3.81818,44,27,9,8,23,25
gentry,3,3.48571,35,15,2,9,21,15
gerald,3,3.73494,83,47,14,22,59,42
gerard,3,3.66667,51,27,7,15,34,26
getter,3,3.63636,22,11,3,2,10,11
geyser,3,3.5814,43,22,3,5,22,21
ghetto,3,3.3,20,6,0,7,15,6
ghosts,3,3.70968,31,18,4,8,19,17
ghouls,3,3.61364,44,24,3,4,28,24
gibbon,3,3.3,30,8,1,5,18,8
gibson,3,3.51613,62,29,3,9,37,27
gideon,3,3.66667,72,35,13,15,41,32
gifted,3,3.36842,38,12,2,13,25,12
giggle,3,3.18182,11,2,0,3,8,2
gilded,3,3.53333,30,12,4,9,20,11
ginger,3,3.74194,31,17,6,5,14,17
girder,3,3.72222,36,18,8,8,19,18
girdle,3,3.66071,56,28,9,13,33,27
girlie,3,3.3,20,5,1,3,13,4
givens,3,3.7,40,22,6,8,23,18
givers,3,3.68085,47,26,6,6,24,24
gladly,3,3.5,22,8,3,7,16,8
gladys,3,3.51064,47,21,3,12,33,20
glance,3,3.86885,61,40,13,12,38,40
glands,3,3.64286,42,21,6,12,33,20
glassy,3,3.66667,33,17,5,8,23,16
glazed,3,3.56,50,23,5,8,33,21
glider,3,3.66071,56,28,9,13,33,27
glitch,3,3.57692,26,13,2,4,17,12
globes,3,3.68182,66,37,8,11,37,35
gloomy,3,3.6,25,13,2,3,11,13
gloria,3,3.69863,73,41,10,10,42,39
glossy,3,3.61905,21,10,3,2,10,9
glover,3,3.61224,49,25,5,11,31,22
gluten,3,3.6,50,24,6,11,30,24
glycol,3,3.64706,17,9,2,1,8,9
gnarly,3,3.55814,43,19,5,8,27,19
gnomes,3,3.56897,58,28,5,12,34,23
goalie,3,3.62903,62,32,7,9,35,31
gobble,3,3.63889,36,18,5,7,20,18
goblet,3,3.53846,52,25,3,14,29,25
goblin,3,3.4902,51,22,3,8,32,21
godwin,3,3.48936,47,18,5,13,30,16
goings,3,3.47059,34,14,2,7,21,11
goldie,3,3.67568,74,39,11,17,43,38
golfer,3,3.64286,56,29,7,8,34,28
goodie,3,3.46429,28,10,3,7,17,9
gopher,3,3.47619,42,16,4,10,27,15
gorges,3,3.71429,49,27,8,7,25,26
gossip,3,3.36,25,9,0,2,15,9
gotcha,3,3.51064,47,19,5,11,31,19
gotham,3,3.45283,53,21,3,10,34,21
gothic,3,3.4359,39,15,2,4,23,15
govern,3,3.59524,42,20,5,10,27,18
graced,3,3.81944,72,44,15,22,49,40
graces,3,3.85542,83,52,19,24,55,49
graded,3,3.67925,53,29,7,16,38,27
grader,3,3.66667,51,27,7,15,34,26
grafts,3,3.65957,47,26,5,11,37,24
grains,3,3.69863,73,44,7,18,49,43
grainy,3,3.69355,62,35,8,14,39,35
grange,3,3.70588,51,28,8,15,31,26
granny,3,3.48387,31,12,3,8,22,12
grapes,3,3.86275,102,65,23,19,68,64
graphs,3,3.68085,47,25,7,8,34,25
grassy,3,3.55556,27,12,3,10,22,11
grated,3,3.77778,90,52,18,28,59,47
gratis,3,3.78409,88,52,17,13,53,51
gravel,3,3.78788,66,38,14,14,45,35
graves,3,3.7,70,40,9,15,49,38
grazed,3,3.64516,62,31,9,13,40,30
grease,3,3.78571,70,41,14,14,45,41
greasy,3,3.7191,89,50,14,22,54,47
greats,3,3.84746,118,77,23,34,74,70
greedy,3,3.65217,46,25,5,7,25,25
greens,3,3.81818,44,27,9,8,23,25
greets,3,4,56,38,18,7,26,36
gretel,3,3.69231,39,20,7,5,19,20
grieve,3,3.58065,31,14,4,4,18,12
grille,3,3.44444,27,10,2,4,17,9
grills,3,3.8,20,12,4,5,16,10
grimes,3,3.65625,64,34,8,5,38,34
grinch,3,3.63636,22,12,2,4,15,12
grinds,3,3.7381,42,24,7,10,29,23
grisly,3,3.52941,17,7,2,4,12,5
gritty,3,3.35714,14,5,0,1,7,5
groans,3,3.8,80,48,16,10,46,47
grocer,3,3.59375,32,13,6,4,21,13
grooms,3,3.75,24,14,4,3,12,13
groove,3,3.48,25,10,2,4,17,9
groovy,3,3.46154,13,5,1,1,6,5
groped,3,3.65,60,30,9,11,38,30
grotto,3,3.64,25,14,2,3,15,14
grouse,3,3.74026,77,43,14,12,46,41
groves,3,3.73214,56,31,10,6,31,29
grower,3,3.54839,31,13,4,8,20,13
growls,3,3.63333,30,16,3,6,19,16
grubby,3,3.46154,13,5,1,4,12,5
grudge,3,3.58824,34,16,4,8,17,16
grumpy,3,3.2381,21,4,1,3,14,4
grundy,3,3.60714,28,13,4,5,15,13
grunge,3,3.52,25,11,2,6,15,11
grunts,3,3.74074,54,34,6,10,37,33
guelph,3,3.5,32,14,2,6,18,12
guiana,3,3.64516,31,17,3,4,18,16
guides,3,3.44186,43,17,2,9,28,15
guilds,3,3.51429,35,15,3,1,23,15
gunman,3,3.53125,32,14,3,3,18,14
gunmen,3,3.52381,21,8,3,4,13,8
gunnar,3,3.46154,39,17,1,4,19,17
gunned,3,3.6,25,11,4,6,18,11
gunner,3,3.43478,23,9,1,4,14,9
gunter,3,3.60784,51,25,6,12,33,24
gurney,3,3.41667,36,14,1,6,20,14
gutted,3,3.35,20,6,1,4,13,6
gutter,3,3.40741,27,9,2,3,16,9
gypsum,3,3.43333,30,12,1,7,23,11
hacked,3,3.64865,37,20,4,8,21,18
hacker,3,3.85714,63,40,14,16,34,36
hailed,3,3.71014,69,40,9,17,46,35
hairdo,3,3.57143,56,24,8,11,38,20
haired,3,3.72,75,42,12,24,49,35
halted,3,3.75,76,45,12,24,49,37
halter,3,3.78652,89,54,16,28,58,46
halved,3,3.68889,45,26,5,11,31,21
halves,3,3.96923,65,43,20,13,42,41
hamlet,3,3.70513,78,47,8,21,56,43
hamper,3,3.62903,62,31,8,16,46,30
hangar,3,3.5625,32,16,2,2,21,16
hanged,3,3.51064,47,22,2,12,31,20
hanger,3,3.64407,59,31,7,15,35,28
hansel,3,3.85526,76,48,17,15,53,48
harass,3,3.63636,22,10,4,4,17,10
harden,3,3.66197,71,39,8,22,47,32
harmed,3,3.71014,69,37,12,23,49,31
harmon,3,3.70769,65,36,10,11,48,36
harrow,3,3.36,25,8,1,6,18,8
hassle,3,3.88462,52,33,13,12,39,31
hasten,3,3.86607,112,76,21,28,70,71
haters,3,3.88889,126,85,27,38,86,76
hating,3,3.72059,68,39,10,16,43,35
hatter,3,3.79688,64,39,12,21,43,33
hattie,3,3.65909,44,23,6,11,28,21
hauled,3,3.56,50,24,4,10,29,20
haunts,3,3.76471,85,52,13,17,51,51
havana,3,3,6,0,0,1,6,0
havens,3,3.80769,52,31,11,12,36,29
hawker,3,3.52,50,22,4,10,28,21
hazard,3,3.36842,19,7,0,2,11,6
hazing,3,3.58065,31,16,2,4,18,16
header,3,3.68627,51,28,7,16,33,22
healed,3,3.60526,38,21,2,9,26,17
healer,3,3.64444,45,25,4,10,29,22
heaped,3,3.46429,28,12,1,4,20,10
hearse,3,3.8209,67,40,15,15,47,37
hearst,3,3.88889,126,85,27,38,86,76
hearth,3,3.64706,51,26,7,19,38,21
hearty,3,3.63095,84,44,9,28,58,36
heater,3,3.78788,66,38,14,24,45,30
hebrew,3,3.64286,28,14,4,7,18,11
hectic,3,3.53571,28,13,2,5,20,13
hector,3,3.7619,63,34,14,11,37,33
hedges,3,3.69565,23,12,4,6,15,12
heeded,3,3.5,4,2,0,0,3,2
heeled,3,3.5,14,7,0,4,9,6
helena,3,3.64516,31,17,3,5,22,17
helium,3,3.45714,35,13,3,3,22,13
heller,3,3.5,22,11,0,4,12,9
helper,3,3.65625,32,18,3,7,19,16
herald,3,3.69565,69,39,9,21,46,30
herbal,3,3.68182,66,37,8,13,43,34
herder,3,3.59091,22,11,2,5,12,10
hereby,3,3.5625,32,16,2,7,18,15
herein,3,3.82857,35,21,8,3,17,20
heresy,3,3.67391,46,25,6,10,25,23
herman,3,3.61667,60,30,7,17,40,26
hermes,3,3.84,50,31,11,8,25,29
hermit,3,3.78571,56,34,10,16,37,30
hernia,3,3.68254,63,34,9,14,39,31
heroic,3,3.58,50,21,8,11,34,21
heroin,3,3.66667,54,28,8,11,32,28
herpes,3,3.86047,43,26,11,10,28,25
hester,3,4.08065,62,45,22,15,35,40
hetero,3,3.75,44,23,10,13,27,19
heyday,3,3.48148,27,10,3,6,16,8
hiatus,3,3.5,70,31,4,16,44,30
hiccup,3,3.23077,13,3,0,4,9,3
hickey,3,3.5,20,9,1,4,13,9
hijack,3,3.375,16,6,0,2,10,6
hikers,3,3.79661,59,36,11,9,36,35
hiking,3,3.36364,11,4,0,2,7,3
hilary,3,3.68293,41,24,4,6,24,23
hinder,3,3.75,56,33,9,10,32,33
hinged,3,3.56818,44,20,5,6,25,20
hinges,3,3.68627,51,28,7,9,29,27
hinted,3,3.65574,61,34,6,19,41,33
hippie,3,3.30769,13,4,0,3,8,4
hippos,3,3.48649,37,16,2,6,26,16
hither,3,3.59259,27,13,3,8,16,12
hitter,3,3.77143,35,20,7,8,19,19
holden,3,3.55102,49,23,4,12,39,20
holler,3,3.59259,27,14,2,9,16,12
hollow,3,3.46667,15,6,1,3,10,6
homage,3,3.46512,43,17,3,7,27,15
hombre,3,3.56522,46,20,6,9,32,18
homely,3,3.63158,38,18,6,5,22,17
homers,3,3.76316,76,44,14,14,46,41
homing,3,3.36364,33,10,2,4,20,10
honing,3,3.36364,22,7,1,4,14,7
honors,3,3.78125,32,19,6,6,18,18
hooded,3,3.44444,18,7,1,2,10,7
hookah,3,3.28571,14,3,1,2,6,3
hooked,3,3.57895,19,9,2,2,8,9
hooker,3,3.45455,22,9,1,4,12,9
hookup,3,3.33333,18,6,0,2,6,6
hooper,3,3.51515,33,14,3,10,20,12
hooray,3,3.39286,28,9,2,2,17,9
hooves,3,3.54167,24,10,3,2,14,10
hopped,3,3.46429,28,10,3,5,17,9
hopper,3,3.48485,33,14,2,11,21,13
hordes,3,3.7625,80,46,15,13,47,45
horned,3,3.57895,57,27,6,14,38,26
hornet,3,3.75,64,35,13,22,45,31
horrid,3,3.26667,15,4,0,3,10,4
hostel,3,3.83099,71,45,14,24,47,41
hotdog,3,3.33333,24,8,0,9,17,7
hotter,3,3.8,40,22,10,8,23,21
hounds,3,3.51852,54,24,4,5,32,23
hourly,3,3.45455,22,9,1,6,11,7
housed,3,3.52459,61,27,5,11,36,24
hovers,3,3.77778,54,31,11,10,36,30
hubble,3,3.47059,17,8,0,2,8,7
hubert,3,3.68627,51,29,6,8,33,29
hubris,3,3.44118,34,12,3,9,26,12
huddle,3,3.27778,18,5,0,5,10,4
hugely,3,3.46429,28,11,2,7,17,10
hugged,3,3.35,20,6,1,5,12,5
humane,3,3.5,44,19,3,7,27,16
humbly,3,3.125,8,1,0,2,5,1
hummer,3,3.29167,24,6,1,3,14,6
hummus,3,3.42857,14,5,1,3,9,5
hunted,3,3.45,40,17,1,13,31,16
hurdle,3,3.57447,47,23,4,9,20,22
hurled,3,3.57447,47,23,4,9,20,22
hurley,3,3.46875,32,14,1,4,16,14
hurrah,3,3.25,12,3,0,1,3,3
hurray,3,3.45455,22,8,2,3,8,8
hushed,3,3.34615,26,9,0,7,19,8
hustle,3,3.57143,49,26,2,10,28,26
hyenas,3,3.56716,67,32,6,15,41,30
hyping,3,3.36364,22,7,1,3,12,7
iberia,3,3.625,40,20,5,7,23,20
icarus,3,3.64815,54,29,6,6,27,29
iceman,3,3.83333,60,39,11,19,45,33
ideals,3,3.83478,115,75,21,30,81,70
idiocy,3,3.30769,13,3,1,1,5,3
idioms,3,3.46429,28,9,4,1,17,9
idling,3,3.29412,17,5,0,1,11,5
ignite,3,3.58621,29,14,3,6,16,14
iguana,3,3.64516,31,17,3,4,18,16
imbued,3,3.53846,39,17,4,8,22,17
imogen,3,3.53846,52,23,5,8,28,21
impair,3,3.57143,42,20,4,10,31,20
impala,3,3.60377,53,28,4,7,36,28
impart,3,3.62963,81,41,10,20,59,40
impede,3,3.48,25,12,0,5,19,11
impose,3,3.60714,56,29,5,6,31,28
impure,3,3.53333,45,22,2,6,31,22
inbred,3,3.78873,71,46,10,13,38,46
incase,3,3.84375,64,41,13,14,36,38
incest,3,3.87879,66,44,14,19,41,40
incite,3,3.66667,24,14,2,7,15,13
indict,3,3.61111,18,8,3,1,9,8
indies,3,3.65,40,22,4,9,26,20
indigo,3,3.55882,34,14,5,6,18,13
induce,3,3.62857,35,19,3,7,20,18
infamy,3,3.38235,34,13,0,10,26,11
infant,3,3.48485,33,14,2,9,26,13
infect,3,3.58974,39,20,3,9,21,18
inflow,3,3.46875,32,14,1,11,21,14
influx,3,3.28571,14,3,1,2,10,3
infuse,3,3.5641,39,19,3,7,20,18
ingest,3,3.81333,75,47,14,18,43,43
ingram,3,3.625,72,39,6,15,52,38
inhale,3,3.74603,63,37,10,9,41,36
inject,3,3.52,25,12,1,8,17,11
injure,3,3.61538,26,14,2,3,14,13
inlaid,3,3.77083,48,29,8,9,28,27
inland,3,3.66667,48,26,6,10,31,25
inmate,3,3.78218,101,63,16,28,69,56
innate,3,3.7541,61,35,11,14,37,34
inning,3,3.2,5,1,0,1,4,1
inputs,3,3.72727,66,37,11,19,49,37
insect,3,3.87879,66,44,14,19,41,40
insult,3,3.74545,55,30,11,14,40,28
insure,3,3.81538,65,39,14,15,44,38
intact,3,3.79487,39,21,10,8,32,20
intake,3,3.71084,83,48,11,18,49,45
intern,3,3.95,40,28,10,11,22,28
invade,3,3.72973,74,44,10,14,48,43
invent,3,3.70833,24,14,3,6,14,14
invert,3,3.92593,54,39,11,9,28,39
invoke,3,3.61765,34,18,3,6,17,18
inward,3,3.67164,67,37,8,20,47,37
iodine,3,3.5,36,15,3,7,22,14
ironed,3,3.7125,80,46,11,17,46,45
ironic,3,3.73333,30,17,5,9,17,17
irving,3,3.66667,9,5,1,1,6,5
isabel,3,3.75258,97,60,13,14,59,58
isaiah,3,3.17647,17,3,0,3,11,3
islets,3,3.86441,59,38,13,19,42,35
issuer,3,3.68085,47,25,7,11,33,23
italic,3,3.625,32,14,6,6,18,14
ithaca,3,3.63415,41,19,7,6,24,19
jackal,3,3.625,16,8,2,4,7,8
jacked,3,3.55,20,10,1,5,13,10
jaeger,3,3.51515,33,13,4,8,21,13
jagged,3,3.47368,19,7,2,3,14,7
jagger,3,3.53333,30,12,4,8,20,12
jaguar,3,3.7,40,23,5,0,15,23
jailed,3,3.64583,48,27,4,12,34,24
jammed,3,3.4,20,7,1,5,17,6
jammer,3,3.35714,28,9,1,8,20,9
janice,3,3.625,24,13,2,8,18,12
jargon,3,3.68421,57,29,10,8,35,29
jarvis,3,3.5,32,15,1,5,22,15
jasper,3,3.75758,66,38,12,11,48,38
jeanne,3,3.53846,13,6,1,5,10,6
jemima,3,3.64,25,13,3,5,16,13
jennie,3,3.33333,6,2,0,2,4,2
jerked,3,3.52174,23,11,1,5,12,11
jerome,3,3.43478,23,9,1,5,14,8
jessie,3,3.81818,11,6,3,3,8,6
jester,3,4,39,28,11,7,21,27
jesuit,3,3.52778,36,17,2,13,24,15
jethro,3,3.5,32,12,4,10,21,11
jewels,3,3.6,25,14,1,4,16,13
jigsaw,3,3.28,25,7,0,3,17,7
jingle,3,3.6129,31,14,5,5,22,13
joanna,3,3.6,20,11,1,6,12,11
joanne,3,3.53571,28,14,1,11,20,14
jockey,3,3.65,20,11,2,5,12,11
johann,3,3.59091,22,11,2,6,15,10
joiner,3,3.52941,34,15,3,10,19,14
joints,3,3.55556,45,20,5,14,33,18
jokers,3,3.60606,33,17,3,7,22,17
joshua,3,3.34483,29,9,1,3,13,9
josiah,3,3.32258,31,8,2,4,16,8
jovial,3,3.58065,31,14,4,4,16,14
joyful,3,3.2,15,3,0,5,10,2
joyous,3,3.25,8,2,0,2,7,2
judged,3,3.4,15,5,1,3,12,5
judith,3,3.11765,17,2,0,1,10,2
juggle,3,3.375,16,6,0,2,8,6
juices,3,3.58824,17,8,2,5,10,8
julian,3,3.68421,38,21,5,6,20,21
julien,3,3.57143,28,13,3,5,16,11
juliet,3,3.51429,35,15,3,7,18,15
julius,3,3.45455,11,4,1,0,7,4
jumble,3,3.47368,19,7,2,1,9,6
jumper,3,3.44,25,11,0,4,17,11
junkie,3,3.5,20,10,0,4,10,9
juries,3,3.44118,34,15,0,7,23,14
jurist,3,3.36364,33,11,1,6,21,10
jurors,3,3.5,12,4,2,2,9,4
justly,3,3.6,15,7,2,2,8,5
kaiser,3,3.77419,93,57,15,14,52,56
kamala,3,3.61111,18,9,2,1,10,9
karate,3,3.62745,51,25,7,14,33,22
keenly,3,3.48485,33,14,2,7,20,14
